OD,OD FULL (CODE COMMUNE),NOM_COM_START,NOM_COM_END,Nombre,CENTROID_COM_START_X,CENTROID_COM_START_Y,CENTROID_COM_END_X,CENTROID_COM_END_Y,WAYPOINT_X,WAYPOINT_Y,WIDTH,WKT
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69034 -> 69388,Caluire-et-Cuire,Lyon 8e Arrondissement,53,4.85158197526667,45.7976784929081,4.86928073743304,45.7339241974647,4.881232,45.732687,5.3,"LINESTRING(4.85158197526667 45.7976784929081,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69382 -> 69266,Lyon 2e Arrondissement,Villeurbanne,53,4.82563546201978,45.7484198223014,4.88899121468023,45.7710534332504,4.842077,45.721641,5.3,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,4.88899121468023 45.7710534332504)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69382 -> 69389,Lyon 2e Arrondissement,Lyon 9e Arrondissement,53,4.82563546201978,45.7484198223014,4.80878323742598,45.7826268074114,4.845935,45.814674,5.3,"LINESTRING(4.82563546201978 45.7484198223014,4.845935 45.814674,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69277 -> 69383,Genas,Lyon 3e Arrondissement,52,5.01608883503537,45.7299904750262,4.86938666205072,45.7533324518969,4.881232,45.732687,5.2,"LINESTRING(5.01608883503537 45.7299904750262,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69299 -> 69383,Colombier-Saugnieu,Lyon 3e Arrondissement,51,5.1035018306464,45.7179737933416,4.86938666205072,45.7533324518969,4.881232,45.732687,5.1,"LINESTRING(5.1035018306464 45.7179737933416,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69382 -> 69299,Lyon 2e Arrondissement,Colombier-Saugnieu,50,4.82563546201978,45.7484198223014,5.1035018306464,45.7179737933416,4.842077,45.721641,5,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,5.1035018306464 45.7179737933416)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69282,Lyon 7e Arrondissement,Meyzieu,50,4.83736856178182,45.7334291759191,5.00629233543023,45.7771600152202,4.842077,45.721641,5,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,5.00629233543023 45.7771600152202)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69388,Lyon 7e Arrondissement,Lyon 8e Arrondissement,50,4.83736856178182,45.7334291759191,4.86928073743304,45.7339241974647,4.842077,45.721641,5,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69299,Lyon 8e Arrondissement,Colombier-Saugnieu,49,4.86928073743304,45.7339241974647,5.1035018306464,45.7179737933416,4.881232,45.732687,4.9,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.1035018306464 45.7179737933416)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69286,Lyon 7e Arrondissement,Rillieux-la-Pape,49,4.83736856178182,45.7334291759191,4.8988718158773,45.8205294316862,4.842077,45.721641,4.9,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,4.8988718158773 45.8205294316862)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69299 -> 69382,Colombier-Saugnieu,Lyon 2e Arrondissement,48,5.1035018306464,45.7179737933416,4.82563546201978,45.7484198223014,4.842077,45.721641,4.8,"LINESTRING(5.1035018306464 45.7179737933416,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69385 -> 69259,Lyon 5e Arrondissement,Vénissieux,48,4.80302269784641,45.7562732576647,4.88119698352709,45.7042422660472,4.842077,45.721641,4.8,"LINESTRING(4.80302269784641 45.7562732576647,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 38449,Lyon 8e Arrondissement,Saint-Quentin-Fallavier,47,4.86928073743304,45.7339241974647,5.10831957401057,45.6397806903697,4.881232,45.732687,4.7,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.10831957401057 45.6397806903697)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69034 -> 69389,Caluire-et-Cuire,Lyon 9e Arrondissement,47,4.85158197526667,45.7976784929081,4.80878323742598,45.7826268074114,4.845935,45.814674,4.7,"LINESTRING(4.85158197526667 45.7976784929081,4.845935 45.814674,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69283 -> 69383,Mions,Lyon 3e Arrondissement,46,4.9489545285455,45.6651211352179,4.86938666205072,45.7533324518969,4.881232,45.732687,4.6,"LINESTRING(4.9489545285455 45.6651211352179,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69290 -> 69266,Saint-Priest,Villeurbanne,46,4.9489228896489,45.7017753082431,4.88899121468023,45.7710534332504,4.881232,45.732687,4.6,"LINESTRING(4.9489228896489 45.7017753082431,4.881232 45.732687,4.88899121468023 45.7710534332504)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69290 -> 69290,Saint-Priest,Saint-Priest,46,4.9489228896489,45.7017753082431,4.9489228896489,45.7017753082431,4.881232,45.732687,4.6,"LINESTRING(4.9489228896489 45.7017753082431,4.881232 45.732687,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 69259,Sainte-Foy-lès-Lyon,Vénissieux,46,4.79358669872175,45.7358894918565,4.88119698352709,45.7042422660472,4.842077,45.721641,4.6,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.88119698352709 45.7042422660472)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69385 -> 69290,Lyon 5e Arrondissement,Saint-Priest,46,4.80302269784641,45.7562732576647,4.9489228896489,45.7017753082431,4.842077,45.721641,4.6,"LINESTRING(4.80302269784641 45.7562732576647,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69271 -> 69387,Chassieu,Lyon 7e Arrondissement,45,4.96226256315257,45.7381365556818,4.83736856178182,45.7334291759191,4.881232,45.732687,4.5,"LINESTRING(4.96226256315257 45.7381365556818,4.881232 45.732687,4.83736856178182 45.7334291759191)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69275 -> 69388,Décines-Charpieu,Lyon 8e Arrondissement,45,4.9617090527145,45.7719771208726,4.86928073743304,45.7339241974647,4.881232,45.732687,4.5,"LINESTRING(4.9617090527145 45.7719771208726,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69199 -> 69382,Saint-Fons,Lyon 2e Arrondissement,45,4.85054751898645,45.7015670467414,4.82563546201978,45.7484198223014,4.842077,45.721641,4.5,"LINESTRING(4.85054751898645 45.7015670467414,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69282 -> 69387,Meyzieu,Lyon 7e Arrondissement,43,5.00629233543023,45.7771600152202,4.83736856178182,45.7334291759191,4.842077,45.721641,4.3,"LINESTRING(5.00629233543023 45.7771600152202,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69299 -> 69299,Colombier-Saugnieu,Colombier-Saugnieu,43,5.1035018306464,45.7179737933416,5.1035018306464,45.7179737933416,4.842077,45.721641,4.3,"LINESTRING(5.1035018306464 45.7179737933416,4.842077 45.721641,5.1035018306464 45.7179737933416)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69299 -> 69387,Colombier-Saugnieu,Lyon 7e Arrondissement,43,5.1035018306464,45.7179737933416,4.83736856178182,45.7334291759191,4.842077,45.721641,4.3,"LINESTRING(5.1035018306464 45.7179737933416,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR D51_Nord_Sud,PASSE PAR D51_Nord_Sud : 69389 -> 69382,Lyon 9e Arrondissement,Lyon 2e Arrondissement,43,4.80878323742598,45.7826268074114,4.82563546201978,45.7484198223014,4.845935,45.814674,4.3,"LINESTRING(4.80878323742598 45.7826268074114,4.845935 45.814674,4.82563546201978 45.7484198223014)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69299 -> 69388,Colombier-Saugnieu,Lyon 8e Arrondissement,42,5.1035018306464,45.7179737933416,4.86928073743304,45.7339241974647,4.881232,45.732687,4.2,"LINESTRING(5.1035018306464 45.7179737933416,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69383 -> 69387,Lyon 3e Arrondissement,Lyon 7e Arrondissement,42,4.86938666205072,45.7533324518969,4.83736856178182,45.7334291759191,4.842077,45.721641,4.2,"LINESTRING(4.86938666205072 45.7533324518969,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69029 -> 69259,Bron,Vénissieux,41,4.91194010503519,45.7346725078783,4.88119698352709,45.7042422660472,4.881232,45.732687,4.1,"LINESTRING(4.91194010503519 45.7346725078783,4.881232 45.732687,4.88119698352709 45.7042422660472)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69029 -> 69029,Bron,Bron,41,4.91194010503519,45.7346725078783,4.91194010503519,45.7346725078783,4.881232,45.732687,4.1,"LINESTRING(4.91194010503519 45.7346725078783,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69276 -> 69387,Feyzin,Lyon 7e Arrondissement,41,4.85779913681076,45.6732959044349,4.83736856178182,45.7334291759191,4.842077,45.721641,4.1,"LINESTRING(4.85779913681076 45.6732959044349,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69029 -> 69290,Bron,Saint-Priest,40,4.91194010503519,45.7346725078783,4.9489228896489,45.7017753082431,4.881232,45.732687,4,"LINESTRING(4.91194010503519 45.7346725078783,4.881232 45.732687,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69290 -> 69290,Saint-Priest,Saint-Priest,40,4.9489228896489,45.7017753082431,4.9489228896489,45.7017753082431,4.842077,45.721641,4,"LINESTRING(4.9489228896489 45.7017753082431,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69299,Lyon 7e Arrondissement,Colombier-Saugnieu,40,4.83736856178182,45.7334291759191,5.1035018306464,45.7179737933416,4.842077,45.721641,4,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,5.1035018306464 45.7179737933416)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 38449 -> 69387,Saint-Quentin-Fallavier,Lyon 7e Arrondissement,39,5.10831957401057,45.6397806903697,4.83736856178182,45.7334291759191,4.842077,45.721641,3.9,"LINESTRING(5.10831957401057 45.6397806903697,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69034 -> 69387,Caluire-et-Cuire,Lyon 7e Arrondissement,39,4.85158197526667,45.7976784929081,4.83736856178182,45.7334291759191,4.842077,45.721641,3.9,"LINESTRING(4.85158197526667 45.7976784929081,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69383 -> 69029,Lyon 3e Arrondissement,Bron,38,4.86938666205072,45.7533324518969,4.91194010503519,45.7346725078783,4.881232,45.732687,3.8,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69287,Lyon 8e Arrondissement,Saint-Bonnet-de-Mure,38,4.86928073743304,45.7339241974647,5.02215571314931,45.6962123272296,4.881232,45.732687,3.8,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,5.02215571314931 45.6962123272296)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69266 -> 69382,Villeurbanne,Lyon 2e Arrondissement,38,4.88899121468023,45.7710534332504,4.82563546201978,45.7484198223014,4.842077,45.721641,3.8,"LINESTRING(4.88899121468023 45.7710534332504,4.842077 45.721641,4.82563546201978 45.7484198223014)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69385 -> 69389,Lyon 5e Arrondissement,Lyon 9e Arrondissement,38,4.80302269784641,45.7562732576647,4.80878323742598,45.7826268074114,4.845935,45.814674,3.8,"LINESTRING(4.80302269784641 45.7562732576647,4.845935 45.814674,4.80878323742598 45.7826268074114)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69287 -> 69383,Saint-Bonnet-de-Mure,Lyon 3e Arrondissement,37,5.02215571314931,45.6962123272296,4.86938666205072,45.7533324518969,4.881232,45.732687,3.7,"LINESTRING(5.02215571314931 45.6962123272296,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69383 -> 69271,Lyon 3e Arrondissement,Chassieu,37,4.86938666205072,45.7533324518969,4.96226256315257,45.7381365556818,4.881232,45.732687,3.7,"LINESTRING(4.86938666205072 45.7533324518969,4.881232 45.732687,4.96226256315257 45.7381365556818)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69382 -> 69275,Lyon 2e Arrondissement,Décines-Charpieu,37,4.82563546201978,45.7484198223014,4.9617090527145,45.7719771208726,4.842077,45.721641,3.7,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,4.9617090527145 45.7719771208726)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69382 -> 69277,Lyon 2e Arrondissement,Genas,37,4.82563546201978,45.7484198223014,5.01608883503537,45.7299904750262,4.842077,45.721641,3.7,"LINESTRING(4.82563546201978 45.7484198223014,4.842077 45.721641,5.01608883503537 45.7299904750262)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69204,Lyon 7e Arrondissement,Saint-Genis-Laval,37,4.83736856178182,45.7334291759191,4.78933328965204,45.6943195151933,4.842077,45.721641,3.7,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,4.78933328965204 45.6943195151933)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69388 -> 69388,Lyon 8e Arrondissement,Lyon 8e Arrondissement,36,4.86928073743304,45.7339241974647,4.86928073743304,45.7339241974647,4.881232,45.732687,3.6,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69387 -> 69029,Lyon 7e Arrondissement,Bron,36,4.83736856178182,45.7334291759191,4.91194010503519,45.7346725078783,4.881232,45.732687,3.6,"LINESTRING(4.83736856178182 45.7334291759191,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69273,Lyon 8e Arrondissement,Corbas,36,4.86928073743304,45.7339241974647,4.90851842674107,45.6683278201109,4.881232,45.732687,3.6,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.90851842674107 45.6683278201109)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69204 -> 69387,Saint-Genis-Laval,Lyon 7e Arrondissement,36,4.78933328965204,45.6943195151933,4.83736856178182,45.7334291759191,4.842077,45.721641,3.6,"LINESTRING(4.78933328965204 45.6943195151933,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR D51_Sud_Nord,PASSE PAR D51_Sud_Nord : 69382 -> 69191,Lyon 2e Arrondissement,Saint-Cyr-au-Mont-d'Or,36,4.82563546201978,45.7484198223014,4.81817996540414,45.81927653489,4.845935,45.814674,3.6,"LINESTRING(4.82563546201978 45.7484198223014,4.845935 45.814674,4.81817996540414 45.81927653489)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 38449 -> 69383,Saint-Quentin-Fallavier,Lyon 3e Arrondissement,35,5.10831957401057,45.6397806903697,4.86938666205072,45.7533324518969,4.881232,45.732687,3.5,"LINESTRING(5.10831957401057 45.6397806903697,4.881232 45.732687,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69266 -> 69029,Villeurbanne,Bron,35,4.88899121468023,45.7710534332504,4.91194010503519,45.7346725078783,4.881232,45.732687,3.5,"LINESTRING(4.88899121468023 45.7710534332504,4.881232 45.732687,4.91194010503519 45.7346725078783)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69290 -> 69382,Saint-Priest,Lyon 2e Arrondissement,35,4.9489228896489,45.7017753082431,4.82563546201978,45.7484198223014,4.881232,45.732687,3.5,"LINESTRING(4.9489228896489 45.7017753082431,4.881232 45.732687,4.82563546201978 45.7484198223014)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69387 -> 69277,Lyon 7e Arrondissement,Genas,35,4.83736856178182,45.7334291759191,5.01608883503537,45.7299904750262,4.881232,45.732687,3.5,"LINESTRING(4.83736856178182 45.7334291759191,4.881232 45.732687,5.01608883503537 45.7299904750262)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69387 -> 69276,Lyon 7e Arrondissement,Feyzin,35,4.83736856178182,45.7334291759191,4.85779913681076,45.6732959044349,4.842077,45.721641,3.5,"LINESTRING(4.83736856178182 45.7334291759191,4.842077 45.721641,4.85779913681076 45.6732959044349)"
PASSE PAR D51_Nord_Sud,PASSE PAR D51_Nord_Sud : 69389 -> 69383,Lyon 9e Arrondissement,Lyon 3e Arrondissement,35,4.80878323742598,45.7826268074114,4.86938666205072,45.7533324518969,4.845935,45.814674,3.5,"LINESTRING(4.80878323742598 45.7826268074114,4.845935 45.814674,4.86938666205072 45.7533324518969)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69029 -> 69387,Bron,Lyon 7e Arrondissement,34,4.91194010503519,45.7346725078783,4.83736856178182,45.7334291759191,4.881232,45.732687,3.4,"LINESTRING(4.91194010503519 45.7346725078783,4.881232 45.732687,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69259 -> 69389,Vénissieux,Lyon 9e Arrondissement,34,4.88119698352709,45.7042422660472,4.80878323742598,45.7826268074114,4.842077,45.721641,3.4,"LINESTRING(4.88119698352709 45.7042422660472,4.842077 45.721641,4.80878323742598 45.7826268074114)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69283 -> 69387,Mions,Lyon 7e Arrondissement,34,4.9489545285455,45.6651211352179,4.83736856178182,45.7334291759191,4.842077,45.721641,3.4,"LINESTRING(4.9489545285455 45.6651211352179,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69202 -> 69290,Sainte-Foy-lès-Lyon,Saint-Priest,34,4.79358669872175,45.7358894918565,4.9489228896489,45.7017753082431,4.842077,45.721641,3.4,"LINESTRING(4.79358669872175 45.7358894918565,4.842077 45.721641,4.9489228896489 45.7017753082431)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69277 -> 69387,Genas,Lyon 7e Arrondissement,33,5.01608883503537,45.7299904750262,4.83736856178182,45.7334291759191,4.881232,45.732687,3.3,"LINESTRING(5.01608883503537 45.7299904750262,4.881232 45.732687,4.83736856178182 45.7334291759191)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69034,Lyon 8e Arrondissement,Caluire-et-Cuire,33,4.86928073743304,45.7339241974647,4.85158197526667,45.7976784929081,4.881232,45.732687,3.3,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.85158197526667 45.7976784929081)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69152 -> 69387,Pierre-Bénite,Lyon 7e Arrondissement,33,4.82698888944518,45.7017669416778,4.83736856178182,45.7334291759191,4.842077,45.721641,3.3,"LINESTRING(4.82698888944518 45.7017669416778,4.842077 45.721641,4.83736856178182 45.7334291759191)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Sud Nord : 69286 -> 69286,Rillieux-la-Pape,Rillieux-la-Pape,33,4.8988718158773,45.8205294316862,4.8988718158773,45.8205294316862,4.842077,45.721641,3.3,"LINESTRING(4.8988718158773 45.8205294316862,4.842077 45.721641,4.8988718158773 45.8205294316862)"
PASSE PAR AVENUE JEAN MERMOZ Est Ouest,PASSE PAR AVENUE JEAN MERMOZ Est Ouest : 69287 -> 69388,Saint-Bonnet-de-Mure,Lyon 8e Arrondissement,32,5.02215571314931,45.6962123272296,4.86928073743304,45.7339241974647,4.881232,45.732687,3.2,"LINESTRING(5.02215571314931 45.6962123272296,4.881232 45.732687,4.86928073743304 45.7339241974647)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69283,Lyon 8e Arrondissement,Mions,32,4.86928073743304,45.7339241974647,4.9489545285455,45.6651211352179,4.881232,45.732687,3.2,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.9489545285455 45.6651211352179)"
PASSE PAR AVENUE JEAN MERMOZ Ouest Est,PASSE PAR AVENUE JEAN MERMOZ Ouest Est : 69388 -> 69286,Lyon 8e Arrondissement,Rillieux-la-Pape,32,4.86928073743304,45.7339241974647,4.8988718158773,45.8205294316862,4.881232,45.732687,3.2,"LINESTRING(4.86928073743304 45.7339241974647,4.881232 45.732687,4.8988718158773 45.8205294316862)"
PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud,PASSE PAR BOULEVARD CHAMBAUD DE LA BRUYÈRE Nord Sud : 69027 -> 69387,Brignais,Lyon 7e Arrondissement,32,4.7526960779163,45.6778291084156,4.83736856178182,45.7334291759191,4.842077,45.721641,3.2,"LINESTRING(4.7526960779163 45.6778291084156,4.842077 45.721641,4.83736856178182 45.7334291759191)"
